C4_1Hz,C4_2Hz,C4_3Hz,C4_4Hz,C4_5Hz,C4_6Hz,C4_7Hz,C4_8Hz,C4_9Hz,C4_10Hz,C4_11Hz,C4_12Hz,C4_13Hz,C4_14Hz,C4_15Hz,C4_16Hz,C4_17Hz,C4_18Hz,C4_19Hz,C4_20Hz,C4_21Hz,C4_22Hz,C4_23Hz,C4_24Hz,C4_25Hz,C4_26Hz,C4_27Hz,C4_28Hz,C4_29Hz,C4_30Hz,A1_1Hz,A1_2Hz,A1_3Hz,A1_4Hz,A1_5Hz,A1_6Hz,A1_7Hz,A1_8Hz,A1_9Hz,A1_10Hz,A1_11Hz,A1_12Hz,A1_13Hz,A1_14Hz,A1_15Hz,A1_16Hz,A1_17Hz,A1_18Hz,A1_19Hz,A1_20Hz,A1_21Hz,A1_22Hz,A1_23Hz,A1_24Hz,A1_25Hz,A1_26Hz,A1_27Hz,A1_28Hz,A1_29Hz,A1_30Hz,Target
0.088752146,0.03373411,0.016522477,0.016984862,0.022782564,0.036436233,0.02380957,0.033176002,0.18779854,0.294221134,0.064763763,0.010453903,0.008015281,0.007790556,0.007474335,0.005245954,0.006382012,0.009415959,0.016478675,0.011395135,0.007641049,0.009926051,0.011204983,0.014844346,0.011918506,0.009876346,0.011655548,0.007099299,0.00550165,0.00426048,0.070512231,0.042844088,0.020041054,0.021998568,0.022703885,0.025961606,0.014461893,0.040716607,0.101211984,0.277289023,0.219605958,0.024819493,0.009714162,0.008127541,0.007005488,0.008845216,0.006108109,0.011277724,0.015068855,0.008487207,0.009865318,0.005369772,0.003164024,0.00350202,0.004030146,0.003714348,0.004351314,0.003106318,0.001894108,0.001791403,Narco
0.082222104,0.03286215,0.015846197,0.016569966,0.022257044,0.035925704,0.023083167,0.032785997,0.187318884,0.305664803,0.063488059,0.010369821,0.007759977,0.007424846,0.00756597,0.005199577,0.006427622,0.009610149,0.017173614,0.011886823,0.007966103,0.009691406,0.011344965,0.015905465,0.011359532,0.010023543,0.011608238,0.006996006,0.005587702,0.003813153,0.065341996,0.041267792,0.018660317,0.021743303,0.022754525,0.024070755,0.014680022,0.039706261,0.102888678,0.290152872,0.21608142,0.024498026,0.009060405,0.007801349,0.007006158,0.008730658,0.006238214,0.011756461,0.014976256,0.009599924,0.009602776,0.005486866,0.003120744,0.003825429,0.003997811,0.003848616,0.004286035,0.003020944,0.001836034,0.001573522,Narco
0.076038198,0.033711712,0.016615412,0.015422569,0.02134997,0.035146803,0.022814115,0.033041666,0.185494221,0.317869431,0.061313546,0.010011922,0.00756823,0.006956938,0.007433473,0.005033669,0.006479981,0.009995825,0.017530363,0.012101795,0.00762123,0.009618512,0.011261487,0.016635855,0.01059922,0.010226197,0.011668425,0.006826878,0.006024893,0.003476778,0.061172638,0.040104154,0.018507358,0.020470445,0.022131388,0.022366056,0.014536772,0.039210682,0.110943412,0.31221509,0.195771626,0.024259026,0.008706434,0.007538425,0.006599611,0.008599056,0.006318008,0.012860259,0.014806316,0.011059644,0.008909913,0.00544174,0.003134205,0.004093256,0.003845322,0.003887568,0.004076363,0.002897847,0.001906565,0.001363282,Narco
0.074373998,0.033836698,0.017028693,0.014390709,0.020111762,0.035017227,0.023190144,0.03342455,0.186667871,0.324046964,0.058539545,0.00944499,0.007414931,0.006701144,0.007546277,0.004719191,0.006448274,0.010504322,0.017265307,0.011901902,0.006977868,0.009523881,0.011378697,0.016794463,0.010756026,0.010031436,0.011499441,0.006951992,0.006211173,0.003367634,0.059285739,0.038237601,0.019253505,0.01964382,0.020881771,0.022175082,0.014027805,0.038653731,0.117860547,0.331408568,0.177236586,0.023817917,0.008322488,0.007242633,0.006340993,0.008157144,0.006641242,0.013757724,0.014834066,0.012068025,0.007953762,0.005295042,0.00326131,0.004220186,0.003753463,0.00371551,0.003803655,0.002817673,0.001991829,0.001219448,Narco
0.068638064,0.033809156,0.017525782,0.014042657,0.020540153,0.035261344,0.023361941,0.032803812,0.193064877,0.326015793,0.057195809,0.008984843,0.007483288,0.006880679,0.007818951,0.004477509,0.00635973,0.010834915,0.016994721,0.011606317,0.006388107,0.009274934,0.011435425,0.01701578,0.011281712,0.009773145,0.011151687,0.006685052,0.006143845,0.003370968,0.057999535,0.038634915,0.020366763,0.019358396,0.020368834,0.022115386,0.013439852,0.037923773,0.123885699,0.334913198,0.170829534,0.023365486,0.008487905,0.00699574,0.006044548,0.007862646,0.006690536,0.014520332,0.014669306,0.012457584,0.007094776,0.005237396,0.003432097,0.004229524,0.003804025,0.003560296,0.003649962,0.002822287,0.002053199,0.001153085,Narco
0.055689579,0.028573686,0.016975808,0.009350724,0.01699971,0.033005642,0.026446197,0.031869478,0.240443385,0.341246638,0.048893452,0.007433602,0.006658089,0.004947647,0.005899578,0.004372332,0.007034647,0.009478619,0.013084311,0.010744498,0.006468963,0.006146935,0.008464068,0.013285723,0.00953516,0.010428699,0.008766614,0.00681688,0.004953225,0.002766212,0.053756017,0.028001266,0.020376229,0.012316169,0.01368653,0.014634346,0.013240539,0.035277508,0.183489862,0.379627777,0.131926692,0.013117597,0.007255002,0.006084966,0.004399304,0.004897568,0.007156918,0.013039088,0.011981555,0.012322458,0.005813923,0.003999697,0.002968694,0.003296099,0.003425168,0.003353241,0.003051824,0.002896365,0.00166393,0.001248571,Narco
0.055446524,0.024515592,0.018584918,0.009300399,0.01629849,0.032923518,0.027325565,0.030311354,0.238292983,0.360413937,0.043971349,0.007404328,0.006289393,0.004235495,0.005170918,0.00421858,0.007005472,0.008935503,0.012848102,0.013628908,0.006579145,0.005391031,0.00781414,0.010629831,0.007513486,0.010000343,0.007894631,0.006409904,0.004275021,0.00279383,0.059426691,0.025916033,0.020492864,0.010972476,0.014508938,0.014448643,0.01389819,0.029863862,0.184421467,0.400188193,0.110804781,0.014649286,0.006770595,0.00564701,0.003884127,0.005102778,0.007827778,0.011955616,0.012665799,0.0131788,0.005883704,0.004118773,0.00304007,0.003352419,0.002846275,0.003305924,0.003110455,0.002898529,0.001664371,0.001336232,Narco
0.05755384,0.023006651,0.019512204,0.008823173,0.016161576,0.031999773,0.026897016,0.028763409,0.230436368,0.376131463,0.041079087,0.006843464,0.006122002,0.004265939,0.004884013,0.004054551,0.006893689,0.008657578,0.013266766,0.013680228,0.006537853,0.0049138,0.007520369,0.010344326,0.007206053,0.009756508,0.007518756,0.006129249,0.004356379,0.003049306,0.060236108,0.025888746,0.022602543,0.010407228,0.014948038,0.014472762,0.014944968,0.027338486,0.181837369,0.40731907,0.106920748,0.014253254,0.006519411,0.005399837,0.003697688,0.005025293,0.007953881,0.011321487,0.012817893,0.012984313,0.006004701,0.003985543,0.002923189,0.003268789,0.002881659,0.00325421,0.003084911,0.002848748,0.001758543,0.0012977,Narco
0.056857629,0.023674856,0.020628575,0.008398656,0.016084718,0.031623661,0.026812862,0.028609123,0.227390485,0.381713075,0.039082864,0.006563741,0.006015559,0.00429425,0.004879524,0.004085648,0.007079628,0.008779504,0.013863333,0.013707344,0.006710331,0.004613432,0.007068743,0.010494222,0.007099279,0.009654766,0.006964352,0.005829602,0.004523507,0.003277729,0.059448512,0.02567797,0.025209592,0.009938281,0.014880031,0.013950076,0.015641526,0.026613701,0.180639078,0.411114134,0.104809155,0.014159819,0.006436308,0.005266374,0.003742579,0.005131697,0.007998277,0.010658008,0.013231166,0.012881883,0.005897037,0.003880935,0.002780022,0.003294405,0.002880947,0.003235044,0.002936048,0.002732243,0.00186803,0.001277688,Narco
0.056046954,0.026043928,0.021911646,0.008468085,0.016244574,0.031011673,0.027501661,0.027938765,0.220071549,0.38528188,0.037495674,0.006865792,0.006111701,0.004309431,0.00497036,0.004191258,0.007318322,0.008977731,0.014440244,0.014351842,0.006835111,0.004471084,0.006480763,0.010909503,0.007365476,0.009846356,0.006833816,0.005664958,0.004808503,0.003574178,0.057412988,0.025314845,0.026884686,0.009458688,0.014816826,0.013462337,0.01621464,0.025758829,0.174807722,0.423502322,0.101188035,0.013960323,0.006311768,0.005056695,0.003972806,0.005225332,0.007783308,0.010103737,0.013551631,0.012988592,0.005958663,0.003966559,0.002589763,0.0033015,0.002826426,0.003311368,0.002715549,0.002578806,0.001906311,0.001282989,Narco
0.04866402,0.028830005,0.025143924,0.008414302,0.016339112,0.026145218,0.029483627,0.034016938,0.201970158,0.393844398,0.037135344,0.007139061,0.006317452,0.004944424,0.005421347,0.004490309,0.007342978,0.009190372,0.014006286,0.016656403,0.006801709,0.004412205,0.006628088,0.011417973,0.007762539,0.010179841,0.007266769,0.006642954,0.005450948,0.004168091,0.055891278,0.025225777,0.027678608,0.008944993,0.014303929,0.012595284,0.017073533,0.028430234,0.16805941,0.434873524,0.09774221,0.013641467,0.005870148,0.004713544,0.004506096,0.005227867,0.00761117,0.00979334,0.012824822,0.012755987,0.006168,0.00399745,0.002509871,0.003140333,0.002788368,0.003323499,0.002607124,0.002809018,0.00189192,0.001207414,Narco
0.050266138,0.027956967,0.025698752,0.008132509,0.015939851,0.024944627,0.029233484,0.03389907,0.199207583,0.396599774,0.037019163,0.00709106,0.006356621,0.004925402,0.005446896,0.004371406,0.00727751,0.009099448,0.014147528,0.017305412,0.006873395,0.00431901,0.006547249,0.01137576,0.007793921,0.010277808,0.006968217,0.007213441,0.005561032,0.004452556,0.054882355,0.025419618,0.027396359,0.008878315,0.013903321,0.012734997,0.017084422,0.028701026,0.164704461,0.442714259,0.095323069,0.013331193,0.005814696,0.004510281,0.004752755,0.005118841,0.007671076,0.009665443,0.012686895,0.012571739,0.006009724,0.003948309,0.002493095,0.003082746,0.002771381,0.003392348,0.002587279,0.002971367,0.001890859,0.001223371,Narco
0.04474116,0.026548421,0.024378942,0.007443477,0.015298493,0.023548568,0.028169225,0.032824828,0.203231356,0.411448774,0.034720913,0.006642565,0.005883833,0.005036785,0.005239328,0.004124805,0.006951043,0.009145486,0.014571832,0.017330798,0.006664656,0.004171581,0.0062165,0.010873797,0.007682456,0.009838145,0.006658759,0.007213186,0.005429311,0.004407044,0.052041996,0.024624714,0.026665052,0.008358973,0.01357626,0.012489573,0.016654293,0.027538902,0.160501308,0.461965754,0.089684355,0.01315233,0.005469542,0.004287749,0.004721533,0.004935143,0.007482854,0.009455424,0.012716297,0.012299069,0.005740709,0.003800398,0.002424356,0.003106087,0.002672383,0.003282664,0.002661274,0.002948073,0.001851314,0.001187493,Narco
0.042034351,0.025777227,0.023110432,0.0069283,0.014520056,0.022565019,0.026919893,0.032026405,0.213339799,0.416875074,0.033195863,0.006266009,0.005635429,0.00481883,0.005049684,0.003936388,0.006715562,0.00917662,0.014715864,0.016940319,0.006325271,0.004040866,0.00595447,0.010199883,0.007301393,0.009268249,0.00644943,0.007010446,0.005257489,0.004280779,0.048332451,0.023184257,0.026130928,0.007914399,0.01323644,0.012121247,0.016203293,0.026614401,0.162807563,0.476189587,0.085251238,0.012375121,0.005342472,0.004138346,0.00446587,0.004713073,0.007320774,0.009166318,0.012358022,0.011854571,0.005549013,0.003519438,0.002357001,0.00308038,0.002582315,0.003106981,0.002703275,0.002843683,0.001799591,0.001110811,Narco
0.038611311,0.025191225,0.022450936,0.006689011,0.013613084,0.022328809,0.025837856,0.031803583,0.222029125,0.419745059,0.032677634,0.00579515,0.005388887,0.004772366,0.005037618,0.003762467,0.006610306,0.009425879,0.015079539,0.016359928,0.006109422,0.003908316,0.005812166,0.009619931,0.006655031,0.008918225,0.006319888,0.006881663,0.005084253,0.004265581,0.046113442,0.022105384,0.02609966,0.007751136,0.012959978,0.012110555,0.015977983,0.026351028,0.167349031,0.480387835,0.08298538,0.011740273,0.005169094,0.00447836,0.00426145,0.004597434,0.007395547,0.008874597,0.012024167,0.011638407,0.005400196,0.003313062,0.002326184,0.003024826,0.00261388,0.003033404,0.002687756,0.002790083,0.001748119,0.001108269,Narco
0.036571376,0.025227736,0.022319112,0.00666517,0.012939964,0.022027518,0.025462175,0.031867503,0.227349772,0.416705502,0.033362492,0.005562188,0.005350999,0.004876155,0.005256872,0.003905852,0.006895614,0.010306728,0.015863602,0.016133121,0.006051651,0.003866652,0.005578069,0.009223772,0.006137966,0.008641533,0.006218178,0.006997057,0.005082208,0.004400037,0.042164733,0.02375234,0.026152951,0.008148064,0.013311,0.011926027,0.016294025,0.026739927,0.170098373,0.477086655,0.08370676,0.011731937,0.005142589,0.004854372,0.004499529,0.004626291,0.007422547,0.009201642,0.01158415,0.011930121,0.005432281,0.003268482,0.00226477,0.003032367,0.002684306,0.002998515,0.002668351,0.002796763,0.001738237,0.00117795,Narco
0.035792144,0.025559217,0.022602858,0.006533243,0.012767856,0.021428473,0.026350611,0.034256543,0.233658898,0.407036541,0.034413158,0.005513291,0.00534587,0.00499331,0.0054793,0.004109091,0.007308877,0.01087923,0.016322654,0.015905282,0.005990486,0.00385943,0.005062834,0.008447891,0.006072866,0.008311471,0.006091247,0.007169939,0.005109824,0.00450663,0.038558474,0.024466877,0.026585148,0.008412037,0.013644444,0.011435195,0.019307666,0.029560278,0.173649546,0.472874105,0.079655371,0.011672648,0.005044634,0.004964782,0.005052212,0.004837452,0.007484677,0.009787671,0.01136216,0.012304998,0.005429765,0.003277838,0.002158735,0.002980126,0.002661327,0.002904034,0.002597763,0.002848117,0.001733689,0.00122,Narco
0.035928344,0.02509446,0.022535038,0.006560562,0.013042,0.021290118,0.028493726,0.038552043,0.238104904,0.397987555,0.034148635,0.005259222,0.005393342,0.005148831,0.005549664,0.004321773,0.007452581,0.011068366,0.016310459,0.015581285,0.005703949,0.003880902,0.004532322,0.007496517,0.006196355,0.008003936,0.006260821,0.007290523,0.005162308,0.004553126,0.03586026,0.024879773,0.026956078,0.008621171,0.013660657,0.011358379,0.022026632,0.031680136,0.180011766,0.471980893,0.070671761,0.011397349,0.005075021,0.005001832,0.00537537,0.005049413,0.007469044,0.010274755,0.011277262,0.012581472,0.005403602,0.003132736,0.002072955,0.002900012,0.002556901,0.002700712,0.002623551,0.00289289,0.001755238,0.001255776,Narco
0.035635283,0.023743902,0.022293837,0.006544202,0.013341445,0.022063153,0.030859398,0.043638516,0.243901267,0.389643596,0.032957955,0.005287647,0.005409698,0.005329019,0.005627982,0.004315513,0.007597923,0.011101421,0.015744985,0.015150807,0.005345742,0.003981276,0.004128758,0.006152199,0.006176943,0.007612619,0.006442974,0.007139479,0.005119102,0.004645957,0.035529936,0.024829417,0.027900045,0.009457441,0.014030611,0.011609504,0.024265402,0.033955695,0.187246523,0.469699195,0.060281788,0.01083619,0.005285321,0.005042712,0.005498888,0.005194851,0.007457823,0.010825565,0.01087361,0.012272357,0.005217768,0.002978121,0.002050379,0.002656365,0.002426217,0.002436256,0.002680286,0.002861837,0.001840616,0.001278709,Narco
0.035968801,0.021653031,0.020954612,0.006709408,0.013562001,0.022864233,0.032923695,0.04685554,0.247162132,0.381497993,0.033100523,0.005622706,0.005627799,0.005391338,0.005631213,0.0045071,0.007731013,0.010406498,0.015546649,0.014784342,0.005044426,0.00453559,0.004628871,0.005427104,0.007119529,0.009141446,0.006493863,0.006895152,0.004476252,0.004621947,0.038226441,0.025759597,0.027989285,0.010467053,0.014430923,0.011692535,0.026613519,0.03792644,0.184506998,0.460783334,0.059970325,0.010399839,0.00596336,0.005407902,0.006004421,0.005395253,0.006926323,0.011021452,0.010995727,0.010712802,0.004940862,0.002981559,0.002261296,0.002380027,0.002823259,0.003067993,0.002819491,0.002777897,0.0018603,0.001323942,Narco
0.037570677,0.022457772,0.020260421,0.006509552,0.013797477,0.022325163,0.032816572,0.046623896,0.244987778,0.382975356,0.03350836,0.005567011,0.005525109,0.005231242,0.005564256,0.004489673,0.007758189,0.009903629,0.015402773,0.014952418,0.004865565,0.004629152,0.004559146,0.005058836,0.0076986,0.009719796,0.006488213,0.006822994,0.004166056,0.004560554,0.03692438,0.025859433,0.026822179,0.010819016,0.014351401,0.011478797,0.028283349,0.041150726,0.179546012,0.466568795,0.056799002,0.010183764,0.005816674,0.005554639,0.006371197,0.005623188,0.00670507,0.010586377,0.011144044,0.010371924,0.004820035,0.002938958,0.002198687,0.002334899,0.003114232,0.003324584,0.002840156,0.002844784,0.001731494,0.001327949,Narco
0.040302204,0.022873083,0.02038136,0.006177122,0.014106905,0.021853315,0.032436499,0.048092978,0.243700602,0.381019747,0.032814703,0.005622152,0.005408398,0.004917661,0.005543354,0.004416019,0.00765263,0.009437721,0.01604711,0.015344917,0.004831633,0.004640627,0.004445344,0.004901477,0.007801438,0.009786962,0.006582823,0.007076704,0.004016161,0.004551289,0.041738581,0.024180165,0.02785338,0.010534981,0.014053069,0.011827145,0.029284348,0.04400739,0.179878296,0.459943895,0.055187496,0.01065673,0.005587588,0.005458683,0.006474772,0.006086482,0.006672611,0.010297658,0.011014605,0.010084938,0.004724841,0.00290772,0.002176381,0.002249446,0.003258142,0.003458974,0.002843365,0.003041947,0.001620369,0.00133836,Narco
0.035079242,0.023081316,0.020341948,0.005877063,0.013546954,0.021480488,0.030600799,0.048222124,0.249534986,0.383285558,0.032063088,0.005503584,0.005012854,0.004779367,0.005638159,0.00443034,0.007420259,0.00922251,0.018164018,0.015732789,0.00477452,0.0046229,0.004210119,0.004525624,0.007232456,0.009699029,0.0063894,0.007237762,0.004588388,0.004613291,0.038979803,0.024046394,0.029732643,0.011298567,0.01350874,0.012960248,0.029492329,0.046261752,0.184796023,0.44968922,0.05442276,0.011694115,0.005170046,0.005676235,0.00675724,0.006519141,0.006758026,0.010561806,0.011615261,0.010133455,0.004677873,0.002989316,0.002201355,0.002186326,0.003223598,0.003689024,0.002891759,0.003203081,0.001878837,0.00139215,Narco
0.032201247,0.024198197,0.019944532,0.005700314,0.012919378,0.020142388,0.029173656,0.049163761,0.253665844,0.384174303,0.031146089,0.005181906,0.004865638,0.00458351,0.005713936,0.004503321,0.007103966,0.009367985,0.020405858,0.015658742,0.004561377,0.004596657,0.004082214,0.004156806,0.006850986,0.009609566,0.006411616,0.007156751,0.005151802,0.004521929,0.039097464,0.026608597,0.031095099,0.012312332,0.014025568,0.013654516,0.030754461,0.049664395,0.188400927,0.43135484,0.054428328,0.01296188,0.004933518,0.005824491,0.00707569,0.006674244,0.006453708,0.011323904,0.012461737,0.010113257,0.004495951,0.003174807,0.002305443,0.002122667,0.003162777,0.003968139,0.003033145,0.003274968,0.002147566,0.001435245,Narco
0.028263757,0.02549481,0.019011736,0.005464316,0.012987338,0.019748155,0.02707362,0.050805858,0.252400819,0.391376235,0.029193311,0.005040919,0.00485633,0.004661949,0.005696694,0.005105724,0.007173529,0.00945997,0.021372061,0.015377416,0.004251218,0.004579532,0.004184974,0.004108728,0.006584174,0.009295069,0.00664341,0.006974101,0.00530554,0.004292713,0.036604946,0.028576261,0.031089237,0.012884508,0.014418736,0.014631226,0.030958126,0.054928672,0.189142476,0.424100883,0.053004736,0.012849753,0.005002489,0.005789176,0.007115964,0.006958864,0.006037423,0.011724974,0.012869595,0.01013325,0.004384865,0.003217703,0.002446915,0.002202282,0.003194174,0.004000279,0.003153523,0.003246079,0.002225819,0.001382792,Narco
